trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,fare_zscore,distance_km_zscore,hour_x,day_of_week_x,month_x,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,fare_log,distance_km_log,duration_min_sqrt,fare_amount_standard,distance_km_standard,duration_min_standard,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,fare_per_km,surge_flag_new,zone_name,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,hour_y,day_of_week_y,month_y,gender_encoded,ride_frequency,total_distance,avg_ride_distance,total_fare,avg_ride_fare,days_since_signup,ride_cancellation_rate,population_density,traffic_index,avg_speed_kmph,zone_type
T00048,R0077,8.9,76.5,91.12,2023-08-03,0,-0.5085387925730576,0.14665406177482287,0,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.523092074952484,2.2925347571405443,8.74642784226795,-0.5119359256830126,0.14665406177482287,0.40633686462493135,0.23342012966308853,0.34365325077399383,0.37987853444842695,0,10.238202247191012,0,Zone_10,Reyansh Das,28,Male,Mumbai,2019-09-07,406,72,3.79,0,5,9,1,High,146.85999999999999,0.3617241379310345,2343.82,5.7729556650246305,2549,0.17733990147783252,2440,1.54,35.4,Industrial
T00049,R0115,2.8,27.94,33.7,2024-08-08,0,-1.180112979077773,-1.2241966796307047,0,3,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.5467396869528134,1.33500106673234,5.285830114561004,-1.1938832727262367,-1.2241966796307047,-0.9436167255206956,0.08085343819747051,0.10758513931888546,0.13814217443249702,0,12.035714285714288,0,Zone_6,Aarav Ghosh,40,Female,Bengaluru,2020-03-01,170,15,4.4,0,6,3,0,Medium,83.48,0.49105882352941177,1425.97,8.388058823529413,2373,0.08823529411764706,14627,0.54,37.6,Mixed
T00050,R0010,16.6,90.94,193.05,2023-03-20,0,0.6836164987962499,1.877072210762128,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.268115857814915,2.8678989020441064,9.536246641105713,0.698633441856448,1.877072210762128,0.8077645796517611,0.5042512488043362,0.6416408668730651,0.4517622461170848,0,11.629518072289157,0,Zone_3,Vivaan Gupta,25,Female,Surat,2023-05-14,173,1,3.38,0,6,5,0,Medium,85.25,0.49277456647398843,1204.51,6.962485549132948,1204,0.005780346820809248,12971,2.11,38.0,Business
T00051,R0230,6.38,47.94,95.38,2023-07-18,0,-0.45871458437887297,-0.4196646051664771,0,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.5682987112121864,1.998773638612381,6.923871749245504,-0.4613421308658038,-0.4196646051664771,-0.38762266038658255,0.2447390796046338,0.24613003095975233,0.23770410195141375,0,14.949843260188088,0,Zone_3,Kavya Gupta,32,Male,Chennai,2022-11-22,183,23,3.65,0,1,11,1,Medium,58.66,0.32054644808743166,908.22,4.962950819672131,1377,0.12568306010928962,12971,2.11,38.0,Business
T00052,R0032,7.06,36.36,101.01,2024-05-24,0,-0.3928670979626146,-0.2668484569442216,0,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.625070847694428,2.0869135565185366,6.029925372672534,-0.3944775616590229,-0.2668484569442216,-0.7095432240992341,0.25969816133489215,0.2724458204334365,0.18005774591796095,0,14.307365439093486,0,Zone_1,Kavya Reddy,18,Female,Mumbai,2023-09-20,213,24,4.0,0,2,9,0,Medium,66.19,0.3107511737089202,1378.79,6.473192488262911,1075,0.11267605633802817,4921,2.43,30.9,Residential
T00053,R0082,3.5,24.24,60.44,2024-07-22,0,-0.8673666581593458,-1.0668859388136769,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.118061088839417,1.5040773967762742,4.923413450036469,-0.8763062601881696,-1.0668859388136769,-1.0464756275705067,0.15190243383994045,0.1346749226006192,0.1197232178414974,0,17.268571428571427,0,Zone_3,Kavya Singh,26,Other,Pune,2022-12-27,274,23,3.15,0,1,12,2,Medium,24.62,0.08985401459854014,297.65999999999997,1.0863503649635036,1342,0.08394160583941605,12971,2.11,38.0,Business
T00054,R0228,3.34,32.09,80.26,2023-01-13,0,-0.6355554359976694,-1.1028426795718547,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.397653890559581,1.4678743481123135,5.664803615307419,-0.6409144730339253,-1.1028426795718547,-0.8282479570053672,0.20456477840365608,0.1284829721362229,0.15880127439267225,0,24.029940119760482,0,Zone_7,Kavya Ghosh,21,Female,Pune,2020-05-18,10,0,4.84,0,0,5,0,Low,38.44,3.844,675.22,67.522,2295,0.0,11070,0.64,45.2,Industrial
T00055,R0266,1.8900000000000001,14.21,45.33,2024-01-23,0,-1.0440905515429446,-1.4287006426928406,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.835789699428557,1.0612565021243408,3.769615364994153,-1.055759837579725,-1.4287006426928406,-1.3253066512352645,0.1117547029439898,0.0723684210526316,0.06979291119076066,0,23.98412698412698,0,Zone_9,Diya Reddy,29,Other,Chennai,2020-09-25,98,13,3.9,0,4,9,2,Low,72.97,0.7445918367346939,1247.45,12.729081632653061,2165,0.1326530612244898,11037,1.83,56.1,Mixed
T00056,R0158,6.03,42.1,137.35,2023-08-05,0,0.032159128745524464,-0.49831997557499086,0,5,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.929786706232935,1.9501867058225735,6.488451279003334,0.03711363638261333,-0.49831997557499086,-0.5499729274057436,0.35625464980337973,0.23258513931888547,0.20863201911589008,0,22.777777777777775,0,Zone_3,Aarav Iyer,27,Male,Ahmedabad,2020-07-26,441,60,3.57,0,6,7,1,High,25.46,0.057732426303854875,384.87,0.8727210884353742,2226,0.1360544217687075,12971,2.11,38.0,Business
T00057,R0154,3.21,21.26,61.28,2023-01-05,0,-0.8575421664027459,-1.132057531437874,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.131640346965797,1.43746264769429,4.610856753359402,-0.8663300189566072,-1.132057531437874,-1.1293187432754896,0.15413433946221702,0.12345201238390094,0.10488849064117882,0,19.090342679127726,0,Zone_5,Kavya Patel,18,Other,Kolkata,2019-03-25,466,79,4.68,0,0,3,2,High,138.62,0.2974678111587983,2059.52,4.419570815450644,2715,0.16952789699570817,2590,1.31,43.9,Business
T00058,R0020,18.28,161.83,161.65,2024-01-26,0,0.3163676402757333,2.2546179887229947,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.091600652919361,2.9590682891823996,12.721242077721813,0.32571204343852334,2.2546179887229947,2.7784855435196265,0.4208204910192369,0.7066563467492261,0.8046594982078854,0,8.842997811816192,0,Zone_10,Diya Das,35,Female,Chennai,2019-09-17,274,21,4.03,0,1,9,0,Medium,53.85,0.19653284671532847,746.06,2.722846715328467,2539,0.07664233576642336,2440,1.54,35.4,Industrial
T00059,R0043,1.44,8.19,13.38,2023-12-21,0,-1.4177721129993301,-1.5298289760752157,0,3,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.6658383522929006,0.8919980393051105,2.8618176042508368,-1.4352132987087918,-1.5298289760752157,-1.4926608648406328,0.026862578382399832,0.05495356037151703,0.039824771007566706,0,9.291666666666668,0,Zone_10,Diya Kumar,28,Male,Ahmedabad,2021-12-10,85,16,4.68,0,4,12,1,Low,67.16,0.7901176470588235,862.5,10.147058823529411,1724,0.18823529411764706,2440,1.54,35.4,Industrial
T00060,R0146,2.36,17.35,27.83,2024-03-25,0,-1.248767463138774,-1.3230777167156935,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.3614165116503107,1.2119409739751128,4.165333119931706,-1.2635981965706067,-1.3230777167156935,-1.2380155830092088,0.06525666914656181,0.09055727554179567,0.0854241338112306,0,11.792372881355933,0,Zone_4,Kavya Gupta,30,Male,Surat,2020-04-15,80,11,3.89,0,2,4,1,Low,67.44,0.843,938.47,11.730875000000001,2328,0.1375,4038,2.46,48.2,Business
T00061,R0235,5.99,44.78,54.34,2024-02-15,0,-0.938711181629892,-0.5073091607645352,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.01349597435878,1.944480556245719,6.691786009728643,-0.9487527738935626,-0.5073091607645352,-0.4754697226777724,0.13569454777340845,0.23103715170278638,0.22197331740342494,0,9.07178631051753,0,Zone_8,Aarav Ghosh,34,Other,Delhi,2021-02-15,284,8,4.06,0,0,2,2,Medium,55.65,0.1959507042253521,846.06,2.9790845070422534,2022,0.028169014084507043,4516,1.93,31.0,Business
T00062,R0292,11.37,99.93,252.52,2023-04-04,0,1.3791671235164766,0.7017362472291919,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.535442715382666,2.5152741864043966,9.996499387285532,1.4049275680957467,0.7017362472291919,1.0576839119295454,0.6622648528005102,0.4392414860681114,0.49651533253683794,0,22.209322779243625,0,Zone_3,Diya Patel,37,Female,Jaipur,2020-06-28,141,19,4.39,0,6,6,0,Low,79.36,0.5628368794326241,1137.89,8.070141843971632,2254,0.1347517730496454,12971,2.11,38.0,Business
T00063,R0143,5.93,33.28,124.07,2023-07-09,0,-0.12316140759691058,-0.5207929385488521,0,6,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.828873580560815,1.9358598132018119,5.768882040742383,-0.12060598689732425,-0.5207929385488521,-0.7951663101298875,0.3209692847273886,0.22871517027863777,0.16472520908004779,0,20.922428330522767,0,Zone_7,Meera Kumar,42,Other,Kolkata,2023-03-28,74,13,4.56,0,1,3,2,Low,49.11,0.6636486486486486,863.3199999999999,11.666486486486486,1251,0.17567567567567569,11070,0.64,45.2,Industrial
T00064,R0243,11.38,101.38,252.89,2023-02-10,0,1.3834945782187882,0.7039835435265783,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.536901102350124,2.5160822672564502,10.0687635785135,1.4093218648286965,0.7039835435265783,1.0979934816517682,0.6632479540865128,0.4396284829721363,0.5037335722819594,0,22.222319859402457,0,Zone_7,Ishaan Patel,33,Male,Jaipur,2023-02-06,315,11,3.7,0,0,2,1,Medium,55.31,0.1755873015873016,948.53,3.011206349206349,1301,0.03492063492063492,11070,0.64,45.2,Industrial
T00065,R0215,3.07,22.86,73.11,2024-04-15,0,-0.7191805741639654,-1.1635196796012794,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.305550475963267,1.4036429994545037,4.7812132351527685,-0.7258312882787713,-1.1635196796012794,-1.0848392180647606,0.18556701030927833,0.11803405572755418,0.11285344484269215,0,23.814332247557005,0,Zone_7,Saanvi Gupta,26,Female,Hyderabad,2020-02-28,438,48,3.24,0,4,2,0,High,18.15,0.04143835616438356,372.1,0.8495433789954339,2375,0.1095890410958904,11070,0.64,45.2,Industrial
T00066,R0207,8.3,62.92,184.22,2023-01-26,0,0.5803423771167542,0.011816283931656334,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.221544307742123,2.2300144001592104,7.932212806020776,0.5937641441484773,0.011816283931656334,0.028816894398868437,0.48078966946540547,0.3204334365325078,0.31227598566308246,0,22.195180722891564,0,Zone_3,Ishaan Iyer,31,Male,Mumbai,2023-12-06,47,3,3.93,0,2,12,1,Low,63.47,1.3504255319148937,1231.46,26.20127659574468,998,0.06382978723404255,12971,2.11,38.0,Business
T00067,R0032,16.72,100.34,379.63,2024-05-03,0,3.0390383974410526,1.9040397663307609,0,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.94182777466688,2.8746939451769347,10.016985574512923,2.9145466430289444,1.9040397663307609,1.0690817902647944,0.9999999999999999,0.6462848297213623,0.49855635205097576,0,22.70514354066986,0,Zone_6,Kavya Reddy,18,Female,Mumbai,2023-09-20,213,24,4.0,0,2,9,0,Medium,66.19,0.3107511737089202,1378.79,6.473192488262911,1075,0.11267605633802817,14627,0.54,37.6,Mixed
T00068,R0211,3.16,20.03,65.53,2023-01-05,0,-0.8078349164437588,-1.1432940129248046,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.197652973753796,1.425515074273172,4.47548880012005,-0.8158549889159646,-1.1432940129248046,-1.1635123782812375,0.16542671909873524,0.1215170278637771,0.09876543209876544,0,20.737341772151897,0,Zone_6,Arjun Reddy,36,Female,Mumbai,2021-04-04,435,17,3.63,0,6,4,0,High,46.08,0.10593103448275862,645.88,1.4847816091954023,1974,0.03908045977011494,14627,0.54,37.6,Mixed
T00069,R0077,10.1,58.97,178.77,2023-02-03,0,0.5166001389340532,0.416329617461156,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.191678256058324,2.4069451083182885,7.679192665899196,0.5290373409198886,0.416329617461156,-0.08099193346511901,0.46630885322563503,0.39009287925696595,0.2926125049780964,0,17.700000000000003,0,Zone_10,Reyansh Das,28,Male,Mumbai,2019-09-07,406,72,3.79,0,5,9,1,High,146.85999999999999,0.3617241379310345,2343.82,5.7729556650246305,2549,0.17733990147783252,2440,1.54,35.4,Industrial
T00070,R0156,9.03,63.18,120.06,2023-08-31,0,-0.17006165991115477,0.1758689136408421,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7962862904635415,2.305580601973844,7.948584779695062,-0.1682306623003776,0.1758689136408421,0.03604481724561186,0.3103145924115209,0.34868421052631576,0.31357029072082837,0,13.295681063122926,0,Zone_9,Ishaan Iyer,33,Female,Jaipur,2022-07-07,255,18,4.28,0,3,7,0,Medium,24.18,0.09482352941176471,484.23,1.8989411764705884,1515,0.07058823529411765,11037,1.83,56.1,Mixed
T00071,R0232,3.26,29.24,56.16,2024-03-01,0,-0.9174247828239258,-1.1208210499509434,0,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.045854353061666,1.449269160281279,5.407402333838309,-0.9271375845585109,-1.1208210499509434,-0.9074771112869784,0.14053034328834094,0.12538699690402477,0.1446136997212266,0,17.226993865030675,0,Zone_2,Meera Das,38,Male,Jaipur,2022-12-08,172,15,3.94,0,3,12,1,Medium,93.19999999999999,0.541860465116279,1490.84,8.667674418604651,1361,0.0872093023255814,6371,0.91,58.4,Residential
T00072,R0263,5.06,48.17,44.44,2023-07-21,0,-1.0544998344755325,-0.7163077164214436,0,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.816392774412896,1.801709800081223,6.940461079784253,-1.0663299026941184,-0.7163077164214436,-0.38122872863754015,0.10938994579657774,0.19504643962848295,0.23884906411788132,0,8.782608695652174,0,Zone_9,Ishaan Das,31,Other,Chennai,2020-12-30,297,21,3.84,0,2,12,2,Medium,104.61999999999999,0.3522558922558922,1547.67,5.2110101010101015,2069,0.0707070707070707,11037,1.83,56.1,Mixed
T00073,R0025,13.66,115.24,116.48,2024-02-23,0,-0.21193270811190154,1.2163670993306115,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.766268106330419,2.6851226964585053,10.734989520255713,-0.21074845231108363,1.2163670993306115,1.4832973687897086,0.3008024232118185,0.5278637770897833,0.5727299880525687,0,8.527086383601757,0,Zone_9,Meera Das,21,Female,Mumbai,2021-10-22,42,3,4.01,0,4,10,0,Low,47.25,1.125,719.4300000000001,17.129285714285714,1773,0.07142857142857142,11037,1.83,56.1,Mixed
T00074,R0048,8.68,58.17,87.92,2023-10-09,0,-0.545965427836295,0.09721354323232831,0,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.487737089095996,2.2700619012884857,7.626925986267338,-0.5499406541842023,0.09721354323232831,-0.10323169607048348,0.22491763205441598,0.3351393188854489,0.2886300278773397,0,10.129032258064516,0,Zone_7,Kavya Sharma,35,Male,Hyderabad,2019-05-31,207,1,3.02,0,4,5,1,Medium,29.13,0.14072463768115942,506.28000000000003,2.4457971014492754,2648,0.004830917874396135,11070,0.64,45.2,Industrial
T00075,R0008,1.94,14.17,31.82,2023-01-04,0,-1.202101127294925,-1.4174641612059102,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4910380856619447,1.0784095813505903,3.7643060449437424,-1.2162110507206858,-1.4174641612059102,-1.3264186393655328,0.07585822085237538,0.07430340557275543,0.06959378733572283,0,16.402061855670105,0,Zone_5,Ishaan Ghosh,28,Female,Jaipur,2022-10-01,215,23,4.02,0,5,10,0,Medium,48.25,0.22441860465116278,893.27,4.1547441860465115,1429,0.10697674418604651,2590,1.31,43.9,Business
T00076,R0055,11.45,113.56,134.34,2023-11-11,0,-0.003045300048958068,0.7197146176082808,0,5,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.90779013080408,2.5217206229107165,10.656453443805777,0.0013654386361818037,0.7197146176082808,1.4365938673184433,0.34825698799022214,0.4423374613003096,0.5643667861409797,0,11.732751091703058,0,Zone_1,Kavya Singh,32,Male,Delhi,2021-11-07,425,12,4.19,0,6,11,1,High,71.7,0.16870588235294118,1109.56,2.610729411764706,1757,0.02823529411764706,4921,2.43,30.9,Residential
T00077,R0115,5.6,54.45,54.1,2023-11-26,0,-0.9415181792746349,-0.5949537163625938,0,6,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.009149716158869,1.8870696490323797,7.379024325749306,-0.9516031285311519,-0.5949537163625938,-0.20664659218542852,0.135056860452758,0.21594427244582043,0.2701115093588212,0,9.660714285714286,0,Zone_4,Aarav Ghosh,40,Female,Bengaluru,2020-03-01,170,15,4.4,0,6,3,0,Medium,83.48,0.49105882352941177,1425.97,8.388058823529413,2373,0.08823529411764706,4038,2.46,48.2,Business
T00078,R0220,9.8,70.64,194.44,2024-06-02,0,0.6998736934887184,0.3489107285395729,0,6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.275253426949485,2.379546134130174,8.404760555780278,0.7151417457991522,0.3489107285395729,0.24343060354063614,0.5079445212031034,0.37848297213622295,0.3507068896853843,0,19.84081632653061,0,Zone_4,Meera Ghosh,32,Female,Kolkata,2023-04-18,491,63,3.78,0,1,4,0,High,55.8,0.11364562118126273,1115.33,2.2715478615071283,1230,0.12830957230142567,4038,2.46,48.2,Business
T00079,R0080,9.88,54.31,143.26,2023-03-23,0,0.10128144574731592,0.3668890989186618,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.971617227075527,2.3869262414277967,7.369531871157082,0.10730361933324815,0.3668890989186618,-0.21053855064136734,0.3719577000743968,0.38157894736842113,0.2694145758661888,0,14.499999999999998,0,Zone_10,Reyansh Kumar,19,Female,Mumbai,2021-05-15,34,6,4.6,0,5,5,0,Low,55.11,1.6208823529411764,843.6800000000001,24.814117647058826,1933,0.17647058823529413,2440,1.54,35.4,Industrial
T00080,R0020,2.41,13.57,55.01,2023-08-16,0,-0.9308749798716518,-1.3118412352287627,0,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.025530246221741,1.2267122912954254,3.6837480912787726,-0.9407955338636261,-1.3118412352287627,-1.3430984613195562,0.13747475821022423,0.09249226006191952,0.06660692951015532,0,22.825726141078835,0,Zone_2,Diya Das,35,Female,Chennai,2019-09-17,274,21,4.03,0,1,9,0,Medium,53.85,0.19653284671532847,746.06,2.722846715328467,2539,0.07664233576642336,6371,0.91,58.4,Residential
T00081,R0278,11.95,92.3,279.75,2023-01-06,0,1.6976443979595868,0.8320794324775863,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.637464593618552,2.5610957881455465,9.60728889958036,1.7283240546855583,0.8320794324775863,0.8455721760808808,0.734615793389308,0.461687306501548,0.45853245718837116,0,23.410041841004187,0,Zone_5,Aarav Reddy,20,Female,Mumbai,2021-09-02,382,58,4.27,0,3,9,0,High,97.55,0.25536649214659685,2111.36,5.527120418848168,1823,0.1518324607329843,2590,1.31,43.9,Business
T00082,R0264,2.96,24.84,67.86,2023-08-03,0,-0.7805836476427142,-1.1882399388725269,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.232075457910378,1.3762440252663892,4.983974317750845,-0.7881827959760358,-1.1882399388725269,-1.0297958056164835,0.17161760017004993,0.11377708978328174,0.12271007566706492,0,22.925675675675677,0,Zone_9,Aadhya Das,27,Other,Delhi,2019-02-06,401,54,3.59,0,2,2,2,High,12.44,0.031022443890274313,190.11,0.47408977556109727,2762,0.13466334164588528,11037,1.83,56.1,Mixed
T00083,R0213,1.47,10.77,19.52,2023-01-22,0,-1.3459597565879935,-1.5230870871830573,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.021400020302569,0.9042181506398859,3.281767816284388,-1.3622917258971339,-1.5230870871830573,-1.4209376304383319,0.043176745669040284,0.056114551083591334,0.05266825965750697,0,13.27891156462585,0,Zone_1,Kavya Ghosh,29,Female,Chennai,2019-06-04,456,26,3.74,0,1,6,0,High,61.089999999999996,0.13396929824561402,1064.3999999999999,2.3342105263157893,2644,0.05701754385964912,4921,2.43,30.9,Residential
T00084,R0129,3.59,30.5,29.92,2023-10-16,0,-1.224323191982472,-1.0466602721372018,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4314032237192214,1.5238800240724537,5.522680508593631,-1.2387763582682672,-1.0466602721372018,-0.8724494851835293,0.07080986289722607,0.1381578947368421,0.15088610115491835,0,8.334261838440112,0,Zone_7,Vivaan Singh,35,Male,Hyderabad,2022-10-08,158,10,3.9,0,5,10,1,Low,89.88,0.5688607594936709,1508.3,9.54620253164557,1422,0.06329113924050633,11070,0.64,45.2,Industrial
T00085,R0042,6.27,52.47,156.34,2023-01-22,1,0.25426281738579876,-0.44438486443772435,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0584090689010965,1.9837562915454279,7.243617880589782,0.2626479470818615,-0.44438486443772435,-0.26169000463370584,0.4067116590498459,0.24187306501547987,0.26025487853444845,0,24.934609250398726,1,Zone_3,Arjun Reddy,18,Female,Chennai,2021-05-20,23,4,3.03,0,3,5,0,Low,46.16,2.0069565217391303,738.48,32.10782608695652,1928,0.17391304347826086,12971,2.11,38.0,Business
T00086,R0254,8.55,54.29,70.74,2023-01-20,0,-0.7468996759058006,0.0679986913663091,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.273048472104136,2.256541154492639,7.368174807915458,-0.753978540324965,0.0679986913663091,-0.21109454470650152,0.17926984801785523,0.33010835913312697,0.26931501393866986,0,8.273684210526314,0,Zone_2,Meera Kumar,18,Male,Delhi,2020-03-09,363,70,3.68,0,0,3,1,High,82.37,0.2269146005509642,1214.6,3.346005509641873,2365,0.1928374655647383,6371,0.91,58.4,Residential
T00087,R0227,4.14,37.02,34.19,2023-04-03,0,-1.1743820255530897,-0.9230589757809659,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5607619513334936,1.6370530794670737,6.084406298070503,-1.188063798674492,-0.9230589757809659,-0.6911954199498083,0.08215538314379849,0.15944272445820432,0.18334328952608522,0,8.258454106280194,0,Zone_7,Arjun Nair,25,Other,Pune,2020-07-11,320,23,4.12,0,5,7,2,Medium,28.32,0.0885,508.21,1.58815625,2241,0.071875,11070,0.64,45.2,Industrial
T00088,R0145,11.72,88.45,158.4,2023-11-29,0,0.2783562138365078,0.780391617637706,0,2,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.071416766356115,2.543175557911976,9.404786015641186,0.28711349105450246,0.780391617637706,0.7385433185425642,0.4121851418854289,0.4527863777089784,0.43936678614097974,0,13.515358361774744,0,Zone_3,Saanvi Nair,36,Female,Jaipur,2022-12-09,222,43,4.3,0,4,12,0,Medium,46.34,0.20873873873873874,654.6600000000001,2.948918918918919,1360,0.19369369369369369,12971,2.11,38.0,Business
T00089,R0154,9.26,64.5,184.33,2023-02-15,0,0.5816289177039281,0.22755672848072273,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.222138019809219,2.3282528397426234,8.031189202104505,0.595070556690706,0.22755672848072273,0.07274042554446335,0.4810819428207036,0.35758513931888547,0.32014137793707687,0,19.906047516198704,0,Zone_3,Kavya Patel,18,Other,Kolkata,2019-03-25,466,79,4.68,0,0,3,2,High,138.62,0.2974678111587983,2059.52,4.419570815450644,2715,0.16952789699570817,12971,2.11,38.0,Business
T00090,R0009,4.53,39.15,79.95,2024-07-12,0,-0.6391811412887954,-0.8354144201829073,0,4,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.393831680123644,1.7101878155342434,6.256996084384263,-0.6445961811074782,-0.8354144201829073,-0.6319820520130254,0.20374109894781592,0.1745356037151703,0.19394663480684984,0,17.649006622516556,0,Zone_7,Diya Patel,42,Female,Ahmedabad,2019-12-15,172,21,4.11,0,6,12,0,Medium,64.88,0.37720930232558136,916.39,5.327848837209302,2450,0.12209302325581395,11070,0.64,45.2,Industrial
T00091,R0205,12.44,87.74,134.42,2023-02-27,0,-0.0021096341673773203,0.9421969510495057,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.908381060057499,2.5982353350950036,9.366963221877194,0.0023155568487113593,0.9421969510495057,0.7188055292303028,0.3484695504304389,0.4806501547987616,0.4358323377140581,0,10.805466237942122,0,Zone_1,Diya Singh,31,Other,Surat,2019-05-12,100,14,4.66,0,6,5,2,Low,25.549999999999997,0.25549999999999995,265.9,2.659,2667,0.14,4921,2.43,30.9,Residential
